PassengerId,Name,Age,Sex,Pclass,Fare,Embarked,Survived,Age_Group,Fare_Category,Survival_Status
1586,John Brown,40,male,2,212.83,Q,0,Adult,High,Not Survived
1587,Chris Smith,40,male,2,269.395,Q,0,Adult,High,Not Survived
1588,Emma Brown,17,female,3,269.395,Q,0,Teen,High,Not Survived
1589,Alex Taylor,57,female,1,269.395,Q,0,Adult,High,Not Survived
1590,Chris Brown,39,male,1,269.395,S,0,Adult,High,Not Survived
1591,John Taylor,40,female,3,269.395,C,1,Adult,High,Survived
1592,Emma Smith,40,female,3,269.395,S,0,Adult,High,Not Survived
1593,Sara Smith,79,male,1,147.2,S,0,Senior,Medium,Not Survived
1594,Chris Taylor,3,female,1,269.395,S,1,Child,High,Survived
1595,John Taylor,40,male,3,186.82,S,1,Adult,High,Survived
1596,Emma Brown,40,male,3,45.54,Q,0,Adult,Low,Not Survived
1597,David Brown,55,female,2,269.395,C,1,Adult,High,Survived
1598,David Smith,26,female,3,399.16,S,0,Adult,Very High,Not Survived
1599,Alex Brown,40,female,1,269.395,S,1,Adult,High,Survived
1600,Mary Taylor,75,male,3,269.395,C,0,Senior,High,Not Survived
1601,Chris Taylor,1,female,3,269.395,S,0,Child,High,Not Survived
1602,Emma Taylor,60,female,2,181.33,Q,0,Adult,High,Not Survived
1603,Sara Brown,40,female,1,269.395,C,0,Adult,High,Not Survived
1604,Alex Taylor,46,female,1,466.94,S,1,Adult,Very High,Survived
1605,Chris Smith,40,female,1,269.395,C,1,Adult,High,Survived
1606,Emma Smith,40,male,1,269.395,Q,0,Adult,High,Not Survived
1607,Emma Taylor,40,male,1,332.83,Q,1,Adult,Very High,Survived
1608,John Smith,40,male,2,269.395,Q,1,Adult,High,Survived
1609,Mary Brown,9,male,3,363.33,Q,0,Child,Very High,Not Survived
1610,Alex Taylor,75,male,2,495.73,Q,1,Senior,Very High,Survived
1611,Sophia Brown,6,female,3,269.395,S,0,Child,High,Not Survived
1612,Chris Smith,40,female,3,269.395,S,1,Adult,High,Survived
1613,Mary Taylor,56,female,3,322.87,S,0,Adult,Very High,Not Survived
1614,Mary Taylor,65,female,3,97.52,S,1,Senior,Medium,Survived
1615,David Taylor,40,female,3,269.395,Q,0,Adult,High,Not Survived
1616,Chris Smith,40,male,3,269.395,S,1,Adult,High,Survived
1617,Sophia Smith,40,female,2,315.37,Q,0,Adult,Very High,Not Survived
1618,Emma Taylor,40,male,3,269.395,S,1,Adult,High,Survived
1619,Chris Smith,36,male,3,428.97,C,0,Adult,Very High,Not Survived
1620,John Taylor,22,female,1,269.395,S,1,Adult,High,Survived
1621,John Taylor,40,female,1,269.395,C,0,Adult,High,Not Survived
1622,Alex Brown,59,female,2,269.395,S,1,Adult,High,Survived
1623,Alex Brown,40,female,3,269.395,S,1,Adult,High,Survived
1624,David Taylor,40,female,3,142.35,C,0,Adult,Medium,Not Survived
1625,Sophia Taylor,40,male,1,227.72,C,1,Adult,High,Survived
1626,Mary Brown,40,female,3,367.65,S,1,Adult,Very High,Survived
1627,Alex Smith,17,female,3,313.12,S,1,Teen,Very High,Survived
1628,John Taylor,38,female,2,18.86,C,1,Adult,Low,Survived
1629,Sara Taylor,40,male,2,487.52,Q,1,Adult,Very High,Survived
1630,Mary Brown,40,female,2,269.395,S,1,Adult,High,Survived
1631,Sara Taylor,63,female,1,269.395,C,0,Senior,High,Not Survived
1632,Emma Taylor,40,female,2,466.52,S,1,Adult,Very High,Survived
1633,John Brown,40,female,3,269.395,Q,0,Adult,High,Not Survived
1634,Sara Taylor,40,male,3,183.43,C,1,Adult,High,Survived
1635,Mary Brown,40,female,2,169.85,S,1,Adult,High,Survived
1636,Mary Brown,40,male,1,14.39,Q,0,Adult,Low,Not Survived
1637,John Taylor,40,male,2,269.395,Q,1,Adult,High,Survived
1638,Alex Taylor,40,male,1,269.395,Q,1,Adult,High,Survived
1639,Chris Brown,60,female,2,269.395,Q,0,Adult,High,Not Survived
1640,Alex Taylor,67,female,3,269.395,S,1,Senior,High,Survived
1641,Sara Taylor,40,female,3,269.395,S,1,Adult,High,Survived
1642,Chris Smith,11,male,2,269.395,C,0,Child,High,Not Survived
1643,Sara Taylor,40,male,2,269.395,S,1,Adult,High,Survived
1644,David Brown,40,female,1,269.395,S,1,Adult,High,Survived
1645,Emma Brown,40,male,1,269.395,S,1,Adult,High,Survived
1646,John Brown,40,male,1,269.395,C,0,Adult,High,Not Survived
1647,Alex Smith,79,male,2,269.395,Q,0,Senior,High,Not Survived
1648,Sara Smith,2,female,2,269.395,S,0,Child,High,Not Survived
1649,Emma Brown,13,female,1,395.45,S,0,Teen,Very High,Not Survived
1650,Sara Taylor,77,female,1,181.29,C,0,Senior,High,Not Survived
1651,David Taylor,40,female,2,173.33,S,1,Adult,High,Survived
1652,Alex Taylor,8,female,1,111.96,C,1,Child,Medium,Survived
1653,Mary Smith,43,female,2,378.92,C,1,Adult,Very High,Survived
1654,Emma Brown,8,female,1,269.395,S,1,Child,High,Survived
1655,Emma Brown,40,male,2,269.395,S,0,Adult,High,Not Survived
1656,Alex Smith,40,male,2,19.26,Q,1,Adult,Low,Survived
1657,Mary Brown,32,female,2,269.395,S,1,Adult,High,Survived
1658,Chris Taylor,23,female,3,429.99,S,0,Adult,Very High,Not Survived
1659,Chris Taylor,52,male,2,269.395,S,1,Adult,High,Survived
1660,Sophia Smith,10,female,1,127.86,S,0,Child,Medium,Not Survived
1661,Mary Brown,24,female,1,269.395,Q,0,Adult,High,Not Survived
1662,Emma Smith,40,female,2,154.97,S,1,Adult,High,Survived
1663,Emma Brown,40,female,1,269.395,C,0,Adult,High,Not Survived
1664,John Smith,38,male,3,269.395,S,0,Adult,High,Not Survived
1665,Sara Brown,47,female,2,269.395,S,0,Adult,High,Not Survived
1666,Emma Brown,40,female,2,213.82,S,0,Adult,High,Not Survived
1667,Emma Brown,40,male,3,269.395,S,0,Adult,High,Not Survived
1668,Alex Smith,40,female,3,269.395,S,0,Adult,High,Not Survived
1669,Alex Smith,48,male,1,408.46,S,1,Adult,Very High,Survived
1670,Emma Smith,40,female,2,269.395,Q,0,Adult,High,Not Survived
1671,Mary Brown,40,male,1,269.395,Q,1,Adult,High,Survived
1672,Sara Taylor,63,male,1,344.06,S,0,Senior,Very High,Not Survived
1673,Mary Taylor,40,female,3,475.27,S,1,Adult,Very High,Survived
1674,Mary Brown,40,female,2,269.395,Q,1,Adult,High,Survived
1675,Chris Smith,40,male,2,269.395,S,0,Adult,High,Not Survived
1676,Emma Brown,40,female,1,384.51,S,0,Adult,Very High,Not Survived
1677,John Brown,41,female,1,269.395,S,0,Adult,High,Not Survived
1678,Alex Taylor,66,female,1,397.46,S,0,Senior,Very High,Not Survived
1679,Sophia Taylor,42,male,1,431.2,C,0,Adult,Very High,Not Survived
1680,Sophia Brown,40,male,2,269.395,Q,0,Adult,High,Not Survived
1681,John Brown,44,male,1,392.57,S,1,Adult,Very High,Survived
1682,Chris Brown,40,female,3,15.85,S,0,Adult,Low,Not Survived
1683,Chris Taylor,9,female,3,234.75,C,1,Child,High,Survived
1684,Emma Smith,40,male,1,151.57,Q,1,Adult,High,Survived
1685,Sara Brown,36,female,3,269.395,S,1,Adult,High,Survived
1686,Alex Smith,6,male,3,130.69,Q,1,Child,Medium,Survived
1687,Sophia Taylor,47,male,3,269.395,S,0,Adult,High,Not Survived
1688,Sara Taylor,40,male,1,269.395,S,1,Adult,High,Survived
1689,David Brown,40,female,2,196.83,C,1,Adult,High,Survived
1690,David Brown,66,female,2,176.65,S,1,Senior,High,Survived
1691,Emma Smith,40,male,2,269.395,C,0,Adult,High,Not Survived
1692,Chris Smith,69,female,1,452.09,S,1,Senior,Very High,Survived
1693,Mary Smith,40,female,2,453.24,S,1,Adult,Very High,Survived
1694,David Smith,53,male,1,269.395,S,0,Adult,High,Not Survived
1695,Sara Brown,40,female,2,269.395,S,0,Adult,High,Not Survived
1696,Sara Taylor,40,female,1,269.395,Q,1,Adult,High,Survived
1697,Alex Smith,40,female,2,269.395,S,1,Adult,High,Survived
1698,Mary Brown,40,female,3,312.46,C,0,Adult,Very High,Not Survived
1699,David Smith,40,female,2,355.36,S,1,Adult,Very High,Survived
1700,Sophia Taylor,6,female,2,471.97,S,0,Child,Very High,Not Survived
1701,Mary Taylor,40,female,2,386.36,Q,0,Adult,Very High,Not Survived
1702,Emma Smith,40,male,3,412.03,S,1,Adult,Very High,Survived
1703,John Brown,63,male,2,269.395,C,1,Senior,High,Survived
1704,Chris Smith,40,female,1,269.395,S,0,Adult,High,Not Survived
1705,Sara Smith,6,female,3,269.395,Q,1,Child,High,Survived
1706,Alex Taylor,77,female,3,269.395,Q,1,Senior,High,Survived
1707,David Brown,77,male,3,269.395,S,1,Senior,High,Survived
1708,John Brown,40,female,2,308.53,Q,1,Adult,Very High,Survived
1709,Sophia Brown,43,male,2,269.395,S,0,Adult,High,Not Survived
1710,Mary Brown,40,male,1,269.395,S,0,Adult,High,Not Survived
1711,John Taylor,2,male,1,363.57,S,1,Child,Very High,Survived
1712,John Brown,40,female,3,292.73,S,0,Adult,High,Not Survived
1713,Emma Brown,40,female,1,384.98,Q,1,Adult,Very High,Survived
1714,Alex Smith,40,male,3,269.395,C,1,Adult,High,Survived
1715,Chris Taylor,40,male,2,150.07,Q,1,Adult,High,Survived
1716,Sophia Taylor,66,female,3,318.1,S,0,Senior,Very High,Not Survived
1717,Sophia Taylor,25,female,2,269.395,S,0,Adult,High,Not Survived
1718,Mary Taylor,40,male,3,269.395,Q,0,Adult,High,Not Survived
1719,Sophia Taylor,40,female,3,291.76,C,0,Adult,High,Not Survived
1720,Alex Brown,40,female,1,269.395,S,0,Adult,High,Not Survived
1721,Mary Smith,40,female,3,269.395,Q,0,Adult,High,Not Survived
1722,Emma Smith,19,female,3,174.14,S,0,Adult,High,Not Survived
1723,Chris Smith,28,male,3,269.395,Q,1,Adult,High,Survived
1724,Emma Brown,3,female,3,269.395,Q,1,Child,High,Survived
1725,Emma Taylor,40,male,2,29.38,S,1,Adult,Low,Survived
1726,John Brown,19,male,3,177.94,S,1,Adult,High,Survived
1727,Emma Taylor,40,female,1,203.45,S,0,Adult,High,Not Survived
1728,Mary Smith,40,female,3,93.91,S,1,Adult,Medium,Survived
1729,John Brown,3,male,2,6.48,C,1,Child,Low,Survived
1730,Mary Smith,60,male,2,353.06,C,0,Adult,Very High,Not Survived
1731,Emma Taylor,33,female,3,17.92,S,1,Adult,Low,Survived
1732,Sara Brown,10,male,1,392.43,S,1,Child,Very High,Survived
1733,John Smith,22,female,3,15.44,C,1,Adult,Low,Survived
1734,Emma Smith,55,female,1,308.15,S,0,Adult,Very High,Not Survived
1735,John Smith,47,female,1,269.395,Q,0,Adult,High,Not Survived
1736,Emma Taylor,40,female,1,387.37,Q,1,Adult,Very High,Survived
1737,Sophia Smith,40,male,3,234.84,Q,0,Adult,High,Not Survived
1738,Sara Smith,40,female,3,285.71,C,1,Adult,High,Survived
1739,Alex Smith,40,female,2,269.395,C,1,Adult,High,Survived
1740,Chris Smith,71,male,3,269.395,S,0,Senior,High,Not Survived
1741,Alex Taylor,40,male,2,79.56,S,1,Adult,Medium,Survived
1742,Mary Taylor,80,female,3,269.395,C,1,Senior,High,Survived
1743,Mary Brown,40,male,2,343.52,C,1,Adult,Very High,Survived
1744,John Taylor,40,male,1,269.395,S,1,Adult,High,Survived
1745,John Smith,11,female,1,269.395,Q,0,Child,High,Not Survived
1746,Chris Brown,29,female,1,269.395,S,1,Adult,High,Survived
1747,Alex Smith,40,female,1,177.16,S,1,Adult,High,Survived
1748,Alex Smith,40,female,3,393.73,Q,1,Adult,Very High,Survived
1749,Alex Taylor,40,female,3,499.94,Q,0,Adult,Very High,Not Survived
1750,Emma Smith,40,female,3,269.395,Q,1,Adult,High,Survived
1751,Chris Smith,46,female,2,269.395,S,1,Adult,High,Survived
1752,Emma Brown,40,female,3,269.395,C,1,Adult,High,Survived
1753,Sara Taylor,39,female,1,256.96,S,1,Adult,High,Survived
1754,Mary Smith,40,female,1,269.395,S,1,Adult,High,Survived
1755,David Taylor,40,female,2,41.6,S,1,Adult,Low,Survived
1756,Mary Brown,40,female,3,7.66,Q,1,Adult,Low,Survived
1757,David Taylor,77,female,2,269.395,S,1,Senior,High,Survived
1758,Emma Brown,40,male,2,489.7,C,0,Adult,Very High,Not Survived
1759,David Taylor,50,female,1,269.395,Q,0,Adult,High,Not Survived
1760,Mary Brown,65,female,3,269.395,S,1,Senior,High,Survived
1761,David Brown,42,female,1,490.45,S,0,Adult,Very High,Not Survived
1762,Sara Taylor,76,female,3,269.395,S,1,Senior,High,Survived
1763,Sophia Smith,40,female,2,269.395,S,1,Adult,High,Survived
1764,Chris Brown,40,female,1,269.395,S,1,Adult,High,Survived
1765,Chris Taylor,40,female,2,405.64,S,1,Adult,Very High,Survived
1766,Alex Smith,75,male,3,456.59,S,0,Senior,Very High,Not Survived
1767,Sophia Smith,40,male,3,404.47,Q,0,Adult,Very High,Not Survived
1768,Sophia Smith,45,female,1,269.395,C,1,Adult,High,Survived
1769,Sophia Taylor,40,male,2,269.395,Q,0,Adult,High,Not Survived
1770,David Brown,40,male,2,269.395,S,1,Adult,High,Survived
1771,John Smith,40,male,1,122.43,S,0,Adult,Medium,Not Survived
1772,Sara Smith,40,male,3,269.395,C,0,Adult,High,Not Survived
1773,Sara Taylor,21,female,2,150.61,S,1,Adult,High,Survived
1774,Alex Brown,40,male,1,269.395,S,0,Adult,High,Not Survived
1775,Mary Smith,40,male,2,269.395,Q,0,Adult,High,Not Survived
1776,Chris Taylor,40,male,3,269.395,C,0,Adult,High,Not Survived
1777,John Brown,40,female,3,269.395,C,1,Adult,High,Survived
1778,David Taylor,3,male,2,269.395,S,0,Child,High,Not Survived
1779,Chris Brown,40,female,1,269.395,S,0,Adult,High,Not Survived
1780,David Brown,40,female,1,164.25,S,1,Adult,High,Survived
1781,Emma Smith,40,female,2,269.395,Q,1,Adult,High,Survived
1782,Sara Taylor,31,male,1,269.395,S,1,Adult,High,Survived
1783,Chris Smith,47,female,3,269.395,S,0,Adult,High,Not Survived
1784,Chris Brown,40,female,1,143.34,S,1,Adult,Medium,Survived
1785,Sara Brown,20,female,2,269.395,Q,0,Adult,High,Not Survived
1786,John Smith,41,male,3,269.395,C,0,Adult,High,Not Survived
1787,Sophia Smith,56,female,2,269.395,C,0,Adult,High,Not Survived
1788,David Brown,24,female,3,269.395,S,0,Adult,High,Not Survived
1789,Emma Smith,40,male,2,269.395,Q,0,Adult,High,Not Survived
1790,Sophia Brown,53,female,1,269.395,S,0,Adult,High,Not Survived
1791,Alex Smith,28,male,2,415.14,Q,1,Adult,Very High,Survived
1792,Sophia Smith,4,male,1,269.395,S,0,Child,High,Not Survived
1793,David Smith,40,female,2,270.85,Q,1,Adult,High,Survived
1794,John Smith,40,male,3,440.34,S,1,Adult,Very High,Survived
1795,David Brown,14,female,1,154.41,S,0,Teen,High,Not Survived
1796,Mary Brown,60,male,1,131.36,C,1,Adult,Medium,Survived
1797,John Smith,40,male,3,72.94,S,1,Adult,Medium,Survived
1798,Chris Brown,40,female,2,269.395,Q,1,Adult,High,Survived
1799,David Brown,56,female,2,446.22,C,0,Adult,Very High,Not Survived
1800,Chris Brown,40,female,3,250.38,S,0,Adult,High,Not Survived
1801,Mary Taylor,40,male,3,213.07,Q,0,Adult,High,Not Survived
1802,Chris Smith,40,female,1,269.395,S,0,Adult,High,Not Survived
1803,Mary Smith,40,female,2,269.395,S,1,Adult,High,Survived
1804,Sophia Smith,40,female,2,101.71,Q,0,Adult,Medium,Not Survived
1805,Sara Taylor,40,female,3,63.89,Q,0,Adult,Medium,Not Survived
1806,Alex Smith,40,female,3,269.395,C,0,Adult,High,Not Survived
1807,David Taylor,40,female,2,269.395,C,1,Adult,High,Survived
1808,Alex Taylor,40,female,3,269.395,S,1,Adult,High,Survived
1809,Emma Smith,21,male,1,82.36,Q,1,Adult,Medium,Survived
1810,Sara Brown,40,female,3,405.26,C,0,Adult,Very High,Not Survived
1811,Emma Smith,43,male,3,269.395,S,0,Adult,High,Not Survived
1812,Sophia Taylor,40,female,1,269.395,Q,1,Adult,High,Survived
1813,Alex Taylor,40,male,2,269.395,S,0,Adult,High,Not Survived
1814,John Smith,40,male,2,472.52,S,1,Adult,Very High,Survived
1815,Sophia Smith,78,female,2,269.395,Q,0,Senior,High,Not Survived
1816,Chris Brown,30,female,3,269.395,Q,0,Adult,High,Not Survived
1817,Chris Brown,11,male,1,269.395,Q,1,Child,High,Survived
1818,Sara Smith,15,female,2,218.64,S,0,Teen,High,Not Survived
1819,Mary Brown,3,female,1,269.395,S,0,Child,High,Not Survived
1820,Chris Taylor,58,female,1,429.03,S,0,Adult,Very High,Not Survived
1821,Chris Brown,65,female,1,269.395,S,1,Senior,High,Survived
1822,John Taylor,49,female,1,168.84,S,0,Adult,High,Not Survived
1823,Chris Taylor,40,male,2,322.5,Q,0,Adult,Very High,Not Survived
1824,Sophia Smith,35,male,1,269.395,S,1,Adult,High,Survived
1825,Sara Smith,40,female,2,269.395,S,1,Adult,High,Survived
1826,Sophia Smith,40,female,1,404.77,S,1,Adult,Very High,Survived
1827,Chris Taylor,37,female,1,481.33,C,0,Adult,Very High,Not Survived
1828,Sophia Smith,40,male,1,269.395,S,0,Adult,High,Not Survived
1829,Sophia Brown,68,female,3,425.51,S,0,Senior,Very High,Not Survived
1830,David Taylor,30,male,1,175.32,C,1,Adult,High,Survived
1831,John Brown,62,female,2,269.395,S,1,Senior,High,Survived
1832,Emma Smith,40,male,3,269.395,S,1,Adult,High,Survived
1833,David Brown,40,male,3,269.395,Q,1,Adult,High,Survived
1834,Alex Taylor,63,female,1,269.395,S,1,Senior,High,Survived
1835,John Smith,40,male,2,269.395,C,0,Adult,High,Not Survived
1836,John Brown,6,female,2,190.52,Q,1,Child,High,Survived
1837,Chris Taylor,30,female,1,37.52,S,0,Adult,Low,Not Survived
1838,Emma Smith,4,female,2,73.03,S,1,Child,Medium,Survived
1839,Emma Smith,75,female,1,269.395,C,1,Senior,High,Survived
1840,Alex Brown,40,female,1,311.75,S,1,Adult,Very High,Survived
1841,Sara Brown,40,female,2,269.395,S,0,Adult,High,Not Survived
1842,Sophia Taylor,40,female,3,269.395,S,0,Adult,High,Not Survived
1843,David Brown,60,female,3,457.01,S,0,Adult,Very High,Not Survived
1844,Sara Taylor,40,male,3,377.03,Q,1,Adult,Very High,Survived
1845,John Brown,80,female,1,269.17,C,0,Senior,High,Not Survived
1846,Emma Taylor,42,male,1,220.23,C,0,Adult,High,Not Survived
1847,John Brown,40,male,3,398.12,C,1,Adult,Very High,Survived
1848,Alex Smith,40,female,3,236.34,C,1,Adult,High,Survived
1849,David Brown,58,male,2,35.85,Q,1,Adult,Low,Survived
1850,John Smith,49,female,3,295.95,S,0,Adult,High,Not Survived
1851,Mary Smith,70,female,2,269.395,S,0,Senior,High,Not Survived
1852,Emma Brown,10,female,3,269.395,Q,1,Child,High,Survived
1853,David Taylor,28,female,3,82.59,Q,1,Adult,Medium,Survived
1854,Emma Brown,40,female,3,154.89,S,1,Adult,High,Survived
1855,Sara Smith,45,female,3,269.395,S,0,Adult,High,Not Survived
1856,David Taylor,40,female,1,269.395,S,1,Adult,High,Survived
1857,John Smith,40,female,3,279.46,S,1,Adult,High,Survived
1858,Mary Taylor,40,male,2,410.05,S,1,Adult,Very High,Survived
1859,Chris Brown,28,male,3,281.65,Q,1,Adult,High,Survived
1860,Mary Taylor,42,female,3,269.395,S,1,Adult,High,Survived
1861,Alex Brown,49,male,3,269.395,S,0,Adult,High,Not Survived
1862,John Smith,7,female,2,136.47,Q,1,Child,Medium,Survived
1863,Sophia Brown,40,female,1,269.395,C,1,Adult,High,Survived
1864,Chris Taylor,40,female,3,269.395,Q,0,Adult,High,Not Survived
1865,Sara Smith,18,female,1,328.2,C,1,Teen,Very High,Survived
1866,Sophia Taylor,40,female,2,269.395,S,1,Adult,High,Survived
1867,Sara Smith,42,female,3,269.395,Q,1,Adult,High,Survived
1868,Alex Taylor,32,female,2,395.29,S,0,Adult,Very High,Not Survived
1869,Mary Smith,79,female,3,269.395,Q,1,Senior,High,Survived
1870,David Taylor,40,female,3,269.395,S,1,Adult,High,Survived
1871,Alex Smith,40,female,3,389.85,S,1,Adult,Very High,Survived
1872,Sophia Brown,40,female,1,269.395,C,0,Adult,High,Not Survived
1873,Chris Brown,40,male,3,269.395,C,1,Adult,High,Survived
1874,John Taylor,2,male,3,398.97,S,1,Child,Very High,Survived
1875,Alex Brown,59,male,3,290.3,S,1,Adult,High,Survived
1876,Alex Taylor,75,female,3,269.395,C,0,Senior,High,Not Survived
1877,Mary Brown,40,female,1,269.395,C,1,Adult,High,Survived
1878,John Smith,40,male,2,269.395,C,1,Adult,High,Survived
1879,Mary Taylor,45,female,2,301.0,Q,0,Adult,Very High,Not Survived
1880,John Brown,53,female,1,382.48,S,1,Adult,Very High,Survived
1881,Alex Taylor,40,female,2,488.87,S,1,Adult,Very High,Survived
1882,Emma Smith,40,female,3,269.395,Q,0,Adult,High,Not Survived
1883,Sophia Brown,40,female,3,269.395,Q,1,Adult,High,Survived
1884,Mary Taylor,77,female,2,372.01,Q,1,Senior,Very High,Survived
1885,David Smith,40,female,1,269.395,Q,0,Adult,High,Not Survived
1886,David Smith,40,female,1,232.27,S,0,Adult,High,Not Survived
1887,Sophia Brown,40,female,1,269.395,S,1,Adult,High,Survived
1888,Sophia Taylor,66,male,3,269.395,S,0,Senior,High,Not Survived
1889,David Brown,52,male,1,269.395,Q,1,Adult,High,Survived
1890,Mary Smith,74,female,2,463.01,S,1,Senior,Very High,Survived
1891,Sophia Brown,40,female,2,269.395,S,0,Adult,High,Not Survived
1892,Sophia Smith,40,female,3,269.395,Q,0,Adult,High,Not Survived
1893,Sara Smith,40,male,3,269.395,Q,0,Adult,High,Not Survived
1894,Sara Taylor,40,male,2,269.395,S,0,Adult,High,Not Survived
1895,Sophia Taylor,55,female,3,368.49,S,0,Adult,Very High,Not Survived
1896,John Smith,40,female,3,294.11,C,1,Adult,High,Survived
1897,Sara Smith,40,male,1,269.395,S,1,Adult,High,Survived
1898,Chris Smith,38,female,3,269.395,S,1,Adult,High,Survived
1899,Chris Brown,40,female,3,269.395,S,0,Adult,High,Not Survived
1900,Mary Taylor,40,female,1,269.395,S,0,Adult,High,Not Survived
1901,Chris Taylor,40,male,1,269.395,S,0,Adult,High,Not Survived
1902,Sara Taylor,56,female,2,269.395,C,1,Adult,High,Survived
1903,Sophia Brown,26,female,3,269.395,C,1,Adult,High,Survived
1904,Chris Brown,72,female,3,269.395,S,1,Senior,High,Survived
1905,John Brown,40,male,2,269.395,S,1,Adult,High,Survived
1906,Emma Smith,5,male,3,269.395,Q,0,Child,High,Not Survived
1907,Chris Taylor,40,female,1,193.03,Q,0,Adult,High,Not Survived
1908,Emma Smith,21,female,3,269.395,Q,1,Adult,High,Survived
1909,John Taylor,40,female,1,32.8,Q,0,Adult,Low,Not Survived
1910,Sara Taylor,5,female,3,269.395,S,0,Child,High,Not Survived
1911,Sophia Smith,30,female,1,353.36,Q,1,Adult,Very High,Survived
1912,David Brown,40,female,3,269.395,S,0,Adult,High,Not Survived
1913,Emma Taylor,11,female,1,342.75,C,1,Child,Very High,Survived
1914,John Brown,34,male,2,269.395,S,1,Adult,High,Survived
1915,Chris Brown,21,female,1,269.395,S,1,Adult,High,Survived
1916,Sophia Smith,6,female,1,146.71,S,0,Child,Medium,Not Survived
1917,Chris Smith,71,male,1,269.395,Q,1,Senior,High,Survived
1918,Sara Taylor,40,female,2,269.395,S,1,Adult,High,Survived
1919,John Taylor,40,female,1,279.83,Q,0,Adult,High,Not Survived
1920,Sophia Brown,40,female,3,22.87,S,0,Adult,Low,Not Survived
1921,John Brown,40,male,2,205.09,Q,0,Adult,High,Not Survived
1922,Chris Taylor,40,female,2,180.38,Q,1,Adult,High,Survived
1923,David Taylor,66,female,2,225.13,C,0,Senior,High,Not Survived
1924,Emma Smith,40,male,1,296.01,Q,0,Adult,High,Not Survived
1925,Chris Smith,31,female,2,56.63,S,0,Adult,Medium,Not Survived
1926,Sara Taylor,24,female,2,381.89,S,0,Adult,Very High,Not Survived
1927,Alex Brown,40,male,3,269.395,C,1,Adult,High,Survived
1928,Sophia Taylor,10,male,1,269.395,Q,1,Child,High,Survived
1929,Alex Taylor,40,female,2,269.395,S,1,Adult,High,Survived
1930,John Smith,14,female,2,164.78,S,0,Teen,High,Not Survived
1931,Mary Taylor,4,female,3,269.395,Q,0,Child,High,Not Survived
1932,Mary Taylor,8,female,2,269.395,C,1,Child,High,Survived
1933,Chris Taylor,40,female,1,146.17,C,0,Adult,Medium,Not Survived
1934,Mary Brown,74,female,2,269.395,S,1,Senior,High,Survived
1935,David Taylor,69,female,2,269.395,C,0,Senior,High,Not Survived
1936,Chris Brown,40,female,1,140.89,Q,0,Adult,Medium,Not Survived
1937,Sophia Smith,40,female,1,296.74,C,1,Adult,High,Survived
1938,Chris Smith,40,male,3,269.395,S,0,Adult,High,Not Survived
1939,Mary Brown,40,female,1,183.16,C,0,Adult,High,Not Survived
1940,Mary Smith,16,female,3,350.6,S,1,Teen,Very High,Survived
1941,Sara Taylor,40,female,3,269.395,S,0,Adult,High,Not Survived
1942,Sophia Brown,30,male,1,269.395,Q,1,Adult,High,Survived
1943,Emma Brown,31,female,2,312.09,S,1,Adult,Very High,Survived
1944,Sophia Brown,40,female,2,269.395,C,0,Adult,High,Not Survived
1945,John Smith,17,female,3,269.395,Q,0,Teen,High,Not Survived
1946,Sara Brown,35,female,3,269.395,S,0,Adult,High,Not Survived
1947,Chris Brown,32,male,3,269.395,S,0,Adult,High,Not Survived
1948,Chris Brown,40,female,2,397.59,C,1,Adult,Very High,Survived
1949,Chris Smith,40,female,1,269.395,S,1,Adult,High,Survived
1950,John Taylor,40,male,2,441.23,C,1,Adult,Very High,Survived
1951,Alex Brown,62,female,3,269.395,S,1,Senior,High,Survived
1952,Chris Brown,37,female,2,269.395,C,0,Adult,High,Not Survived
1953,David Brown,76,male,2,442.19,S,1,Senior,Very High,Survived
1954,David Taylor,57,female,3,6.68,S,1,Adult,Low,Survived
1955,Chris Taylor,75,female,3,269.395,S,0,Senior,High,Not Survived
1956,David Brown,40,female,2,269.395,S,1,Adult,High,Survived
1957,John Smith,57,female,3,269.395,C,1,Adult,High,Survived
1958,Sophia Taylor,40,male,1,237.08,Q,1,Adult,High,Survived
1959,Alex Taylor,40,female,3,269.395,C,0,Adult,High,Not Survived
1960,Alex Brown,40,female,3,336.2,S,1,Adult,Very High,Survived
1961,Chris Brown,8,male,2,43.69,S,0,Child,Low,Not Survived
1962,Mary Taylor,40,female,2,113.3,Q,1,Adult,Medium,Survived
1963,Emma Taylor,78,male,1,260.31,Q,0,Senior,High,Not Survived
1964,Chris Smith,40,male,1,269.395,Q,1,Adult,High,Survived
1965,Sophia Brown,20,female,2,269.395,Q,0,Adult,High,Not Survived
1966,Sara Smith,40,male,2,325.69,C,0,Adult,Very High,Not Survived
1967,Mary Smith,40,female,1,372.19,S,1,Adult,Very High,Survived
1968,Sara Brown,35,male,3,269.395,C,0,Adult,High,Not Survived
1969,Mary Taylor,40,female,3,269.395,S,1,Adult,High,Survived
1970,Sophia Brown,57,female,1,462.64,S,0,Adult,Very High,Not Survived
1971,Mary Smith,40,male,2,269.395,S,0,Adult,High,Not Survived
1972,Chris Taylor,5,female,1,498.21,S,1,Child,Very High,Survived
1973,Chris Taylor,40,female,3,276.12,S,0,Adult,High,Not Survived
1974,Mary Brown,10,male,1,269.395,S,1,Child,High,Survived
1975,David Brown,40,male,3,269.395,S,0,Adult,High,Not Survived
